block_type,grid,variant,seed,micro_batch,accum_steps,epoch,lr,lr_scale,train_loss,train_acc,test_loss,test_acc,train_sec,eval_sec,epoch_wall_sec
gru,16,row,0,128,1,100,0.0,0.0,0.469469152811246,0.8382411858974359,0.5738864592552185,0.8061,5.99987405200045,0.7761595279989706,6.776036480001494
gru,16,shuffle_row,0,128,1,1,0.0002,0.2,2.0069282922989284,0.25432692307692306,1.887045849609375,0.3069,6.014386506998562,0.7658270629999606,6.7802155699992
gru,16,shuffle_row,0,128,1,2,0.0004,0.4,1.7513981012197641,0.34983974358974357,1.6369822998046875,0.3957,6.236613379000119,0.7964461609990394,7.033063139999285
gru,16,shuffle_row,0,128,1,3,0.0006,0.6,1.588120673252986,0.41608573717948716,1.4914804626464844,0.4595,6.178403647001687,0.7682287560000987,6.9466365030002635
gru,16,shuffle_row,0,128,1,4,0.0008,0.8,1.465586067468692,0.4640224358974359,1.4130565368652344,0.4803,6.1942286110006535,0.8046511329994246,6.998881643999994
gru,16,shuffle_row,0,128,1,5,0.001,1.0,1.374093122360034,0.49721554487179487,1.3382563446044922,0.5147,6.916640825000286,1.0138203019996581,7.930465227000241
gru,16,shuffle_row,0,128,1,6,0.000999726628670463,0.999726628670463,1.2967936900945811,0.5275440705128205,1.239119985961914,0.547,9.395914355000059,0.811730704999718,10.20764736000092
gru,16,shuffle_row,0,128,1,7,0.0009989068136093873,0.9989068136093873,1.240265945593516,0.550400641025641,1.169894709777832,0.576,6.452739772999848,1.0521218100002443,7.504864982998697
gru,16,shuffle_row,0,128,1,8,0.0009975414512725057,0.9975414512725057,1.1999408825849875,0.5649238782051282,1.1626223457336426,0.5776,6.425211337000292,0.8064992090003216,7.231714145998922
gru,16,shuffle_row,0,128,1,9,0.0009956320346634876,0.9956320346634876,1.1576936241907951,0.5822115384615385,1.1512404678344728,0.5861,6.44916954799919,0.8081097049998789,7.257281352998689
gru,16,shuffle_row,0,128,1,10,0.0009931806517013613,0.9931806517013612,1.1345988392829895,0.5919671474358974,1.0920388046264649,0.6081,6.395269691998692,0.8324230950001947,7.227697086998887
gru,16,shuffle_row,0,128,1,11,0.0009901899829374047,0.9901899829374047,1.105005480387272,0.6038661858974359,1.1056148712158202,0.6052,6.377939870000773,0.8601226970004063,7.238066166999488
gru,16,shuffle_row,0,128,1,12,0.000986663298624003,0.9866632986240029,1.0833821930946448,0.6119190705128205,1.0900979919433593,0.6119,6.481108386000415,0.8551837979994161,7.336296483999831
gru,16,shuffle_row,0,128,1,13,0.0009826044551386743,0.9826044551386743,1.0627265140032156,0.6184495192307692,1.0354131278991698,0.6263,6.444212385000355,0.819362796999485,7.263580282000476
gru,16,shuffle_row,0,128,1,14,0.0009780178907671788,0.9780178907671788,1.0460208036960699,0.6261618589743589,1.0356201454162597,0.6306,6.453189277999627,0.852096602000529,7.305290680000326
gru,16,shuffle_row,0,128,1,15,0.0009729086208503173,0.9729086208503173,1.0409114496830183,0.625,1.0147372421264649,0.6425,6.666971193000791,1.0746854150002036,7.741661007999937
gru,16,shuffle_row,0,128,1,16,0.0009672822322997304,0.9672822322997304,1.0251582546111866,0.6334334935897435,1.0126551445007324,0.6411,7.5358697890005715,0.845736819999729,8.38161030900119
gru,16,shuffle_row,0,128,1,17,0.0009611448774886924,0.9611448774886924,1.012372661401064,0.6360977564102565,0.9698326416015625,0.6532,6.997859577999407,0.848581367999941,7.846448746000533
gru,16,shuffle_row,0,128,1,18,0.0009545032675245813,0.9545032675245813,0.9987178967549251,0.6432491987179487,0.9736771995544433,0.6497,7.1261903129998245,1.0142834890011727,8.14047870200011
gru,16,shuffle_row,0,128,1,19,0.0009473646649103818,0.9473646649103817,0.992029930689396,0.6459735576923077,0.9566787528991699,0.6601,9.623607779998565,1.0608262400000967,10.68443761999879
gru,16,shuffle_row,0,128,1,20,0.0009397368756032445,0.9397368756032445,0.9795330697145217,0.650400641025641,0.9765489379882812,0.6531,7.769625001999884,1.1235221160004585,8.893151918000513
gru,16,shuffle_row,0,128,1,21,0.000931628240478787,0.931628240478787,0.9742052333477216,0.6529847756410256,0.9471238670349121,0.6617,6.8059609870015265,1.0049919730008696,7.810956760000408
gru,16,shuffle_row,0,128,1,22,0.0009230476262104677,0.9230476262104677,0.9652270946747218,0.6538461538461539,0.9485638481140136,0.6608,6.931767514000967,0.9418659740003932,7.873638388000472
gru,16,shuffle_row,0,128,1,23,0.00091400441557401,0.91400441557401,0.9529261155006213,0.6609975961538461,0.9280646858215332,0.6698,8.038724680000087,0.8121994770008314,8.850928357000157
gru,16,shuffle_row,0,128,1,24,0.0009045084971874737,0.9045084971874737,0.9493978799917759,0.6601963141025641,0.9252286758422852,0.6695,7.764390083999388,0.9281060739995155,8.692501957999411
gru,16,shuffle_row,0,128,1,25,0.0008945702546981969,0.8945702546981968,0.9391560297745924,0.6656049679487179,0.9207013229370117,0.6718,6.599143814999479,0.9935993719991529,7.592751586998929
gru,16,shuffle_row,0,128,1,26,0.0008842005554284296,0.8842005554284296,0.9301590954646086,0.6683293269230769,0.921069312286377,0.6751,6.618360512000436,0.8823714749996725,7.5007370870007435
gru,16,shuffle_row,0,128,1,27,0.000873410738492077,0.873410738492077,0.920013639712945,0.6732572115384615,0.9319215850830078,0.6659,7.251875894000477,0.8482263759997295,8.100106070000038
gru,16,shuffle_row,0,128,1,28,0.0008622126023955446,0.8622126023955445,0.9172050520395622,0.6733774038461539,0.909940769958496,0.6796,7.623561782000252,1.043727870001021,8.667294752000089
gru,16,shuffle_row,0,128,1,29,0.0008506183921362443,0.8506183921362442,0.9121602338093978,0.6760416666666667,0.9158715995788574,0.677,6.667338908000602,0.8407596760007436,7.5081027840005845
gru,16,shuffle_row,0,128,1,30,0.0008386407858128706,0.8386407858128706,0.9076830935783875,0.6748597756410256,0.8911616683959961,0.688,6.63760720800019,0.9654069719999825,7.603022780000174
gru,16,shuffle_row,0,128,1,31,0.0008262928807620843,0.8262928807620843,0.9024565838850461,0.677744391025641,0.9036293430328369,0.6762,7.386777587000324,1.0698678689986991,8.456651056001647
gru,16,shuffle_row,0,128,1,32,0.0008135881792367685,0.8135881792367685,0.8940541571531541,0.6815504807692307,0.8863731704711914,0.6924,6.987458797000727,1.0819552679986373,8.069420465000803
gru,16,shuffle_row,0,128,1,33,0.0008005405736415125,0.8005405736415125,0.8851637875422453,0.6839543269230769,0.8927738037109375,0.6882,7.375989185000435,0.8534743750005873,8.229468560000896
gru,16,shuffle_row,0,128,1,34,0.0007871643313414718,0.7871643313414718,0.8830610287495149,0.6827323717948718,0.8778540649414063,0.6925,6.819209401999615,0.7913265770002909,7.610541079000541
gru,16,shuffle_row,0,128,1,35,0.0007734740790612135,0.7734740790612136,0.8753711948027978,0.6891225961538462,0.8777304809570312,0.693,5.814550633000181,0.7590347779987496,6.573592410999481
gru,16,shuffle_row,0,128,1,36,0.0007594847868906076,0.7594847868906076,0.8715668169351725,0.6890424679487179,0.8925711841583251,0.6847,6.1001602269989235,0.7737636780002504,6.873929204999513
gru,16,shuffle_row,0,128,1,37,0.0007452117519152541,0.7452117519152541,0.8680667939858558,0.6931490384615384,0.8695722038269043,0.695,6.227088325000295,0.7904660790009075,7.01755900399985
gru,16,shuffle_row,0,128,1,38,0.000730670581489344,0.7306705814893439,0.8586463306194697,0.6940705128205128,0.8734254093170166,0.6946,6.409184329000709,0.9273488769995311,7.336538706000283
gru,16,shuffle_row,0,128,1,39,0.0007158771761692464,0.7158771761692464,0.8600324480961531,0.6946915064102565,0.8628168273925781,0.6924,5.830673653999838,0.78900018099921,6.619678135000868
gru,16,shuffle_row,0,128,1,40,0.0007008477123264848,0.7008477123264848,0.8522756969317412,0.6967347756410256,0.8516742034912109,0.7056,6.216248247999829,0.7844120810004824,7.000664428998789
gru,16,shuffle_row,0,128,1,41,0.0006855986244591103,0.6855986244591104,0.8487978187891153,0.6986979166666667,0.8667285285949707,0.6943,6.197453357000995,0.8078514930002711,7.005309750000379
gru,16,shuffle_row,0,128,1,42,0.0006701465872208216,0.6701465872208215,0.8479912932102497,0.6959735576923077,0.8555100357055664,0.7023,6.223394348000511,0.8158016140005202,7.039201462001074
gru,16,shuffle_row,0,128,1,43,0.0006545084971874737,0.6545084971874737,0.8424342866127308,0.7005809294871795,0.8878354335784913,0.6841,6.788014378000298,0.7771246840002277,7.565142561999892
gru,16,shuffle_row,0,128,1,44,0.0006387014543809223,0.6387014543809223,0.8394390165805816,0.6998998397435897,0.8673144739151001,0.696,6.394214089001252,0.8630299109991029,7.257248300000356
gru,16,shuffle_row,0,128,1,45,0.0006227427435703996,0.6227427435703996,0.8310071977285238,0.7047876602564103,0.8308864692687988,0.7077,6.376095160001569,0.8426709079994907,7.218769768000129
gru,16,shuffle_row,0,128,1,46,0.0006066498153718734,0.6066498153718735,0.8327412460094843,0.7040464743589744,0.8385022102355957,0.706,6.345798569000181,0.8173642299989297,7.163166999000168
gru,16,shuffle_row,0,128,1,47,0.000590440267166055,0.590440267166055,0.8269532298430419,0.705508814102564,0.8421839414596558,0.7038,6.898657937999815,0.8995830219992058,7.79824625999936
gru,16,shuffle_row,0,128,1,48,0.000574131823855921,0.574131823855921,0.8258063890995123,0.7065104166666667,0.8353266616821289,0.7067,6.404726443999607,0.8149475099999108,7.219678053999814
gru,16,shuffle_row,0,128,1,49,0.0005577423184847932,0.5577423184847932,0.8168822727142236,0.7088741987179488,0.8503711421966553,0.7009,6.64928807799879,0.7947928089997731,7.444085187000383
gru,16,shuffle_row,0,128,1,50,0.0005412896727361663,0.5412896727361662,0.8174435861599751,0.7100360576923077,0.842699983215332,0.7043,6.39103557099952,1.094185211999502,7.485233483001139
gru,16,shuffle_row,0,128,1,51,0.0005247918773366112,0.5247918773366111,0.8084767094025245,0.7122996794871795,0.8447235378265381,0.7029,7.2784440880004695,0.8613301090008463,8.139778397000555
gru,16,shuffle_row,0,128,1,52,0.0005082669723831793,0.5082669723831793,0.806915732836112,0.7131610576923076,0.8285405676841736,0.706,6.914058553000359,1.0738777030001074,7.987939755999832
gru,16,shuffle_row,0,128,1,53,0.0004917330276168208,0.49173302761682075,0.8031715122553018,0.7160857371794872,0.8343928769111634,0.711,7.556090862000929,1.184163232001083,8.740259394000532
gru,16,shuffle_row,0,128,1,54,0.0004752081226633888,0.4752081226633888,0.7973253422822708,0.7160857371794872,0.8180409976959229,0.7122,8.504194687999188,1.1919803860000684,9.696180173999892
gru,16,shuffle_row,0,128,1,55,0.0004587103272638339,0.4587103272638339,0.7944570332001417,0.7171875,0.8219858512878419,0.7118,7.346802214999116,1.0608682410002075,8.407677655999578
gru,16,shuffle_row,0,128,1,56,0.00044225768151520694,0.44225768151520695,0.7914439390867184,0.717167467948718,0.835289695930481,0.7075,7.636268076001215,1.0245312019997073,8.660805378000077
gru,16,shuffle_row,0,128,1,57,0.00042586817614407896,0.42586817614407896,0.7905192060348315,0.7186298076923077,0.8227492877960205,0.7133,6.957253658998525,0.9006483749999461,7.8579061339987675
gru,16,shuffle_row,0,128,1,58,0.0004095597328339452,0.4095597328339452,0.78358673453331,0.7209735576923076,0.8206893619537353,0.7114,7.455771392000315,0.9027964739998424,8.358571966000454
gru,16,shuffle_row,0,128,1,59,0.00039335018462812664,0.39335018462812665,0.7818900586702885,0.7198116987179487,0.8119236408233642,0.7167,6.958132101999581,0.8530074469999818,7.811142249000113
gru,16,shuffle_row,0,128,1,60,0.00037725725642960046,0.37725725642960045,0.7789478515967344,0.7244591346153846,0.8082558731079101,0.7158,7.029477834999852,0.8892229559987754,7.918707291000828
gru,16,shuffle_row,0,128,1,61,0.00036129854561907783,0.3612985456190778,0.776569994749167,0.725380608974359,0.8120271873474121,0.7146,7.463247035000677,1.045762667999952,8.509016502999657
gru,16,shuffle_row,0,128,1,62,0.00034549150281252633,0.34549150281252633,0.7742913279777918,0.725,0.8177094593048095,0.7174,7.21955761999925,0.8383285939999041,8.057888913999705
gru,16,shuffle_row,0,128,1,63,0.0003298534127791785,0.32985341277917846,0.767646633203213,0.7279847756410256,0.8181636533737182,0.7143,6.93645822399958,0.8814121329996851,7.8178733569984615
gru,16,shuffle_row,0,128,1,64,0.0003144013755408895,0.31440137554088954,0.7685252666473389,0.7258814102564103,0.8067093620300293,0.7175,6.492473730000711,0.9130878039995878,7.4055652340011875
gru,16,shuffle_row,0,128,1,65,0.0002991522876735154,0.29915228767351537,0.7674184145071568,0.7260016025641025,0.804198706817627,0.718,6.744143507999979,0.917051315000208,7.661198022999088
gru,16,shuffle_row,0,128,1,66,0.0002841228238307536,0.2841228238307536,0.7646022310623756,0.7301682692307693,0.8104798904418945,0.7159,6.568187033999493,0.8669863189988973,7.435177252998983
gru,16,shuffle_row,0,128,1,67,0.00026932941851065615,0.26932941851065617,0.7543327375864372,0.7338942307692308,0.7959827980041504,0.7205,6.657861054000023,1.095164341999407,7.753028795999853
gru,16,shuffle_row,0,128,1,68,0.0002547882480847461,0.2547882480847461,0.7575879595218561,0.7311698717948718,0.8059418991088867,0.7201,7.56893184799992,1.2363568740001938,8.805292521999945
gru,16,shuffle_row,0,128,1,69,0.00024051521310939256,0.24051521310939256,0.7541725756266178,0.7323116987179488,0.8038065591812134,0.7169,8.946556591999979,1.123111755001446,10.069673447000241
gru,16,shuffle_row,0,128,1,70,0.00022652592093878665,0.22652592093878665,0.7503133524686862,0.7334935897435897,0.7970228868484497,0.7229,7.36358416999974,0.790658224001163,8.154248193999592
gru,16,shuffle_row,0,128,1,71,0.0002128356686585282,0.2128356686585282,0.7510259765845079,0.7318108974358974,0.803856321811676,0.7166,7.562146481999662,0.8965930359991034,8.45874301799995
gru,16,shuffle_row,0,128,1,72,0.00019945942635848747,0.19945942635848746,0.7463711373316936,0.7357772435897436,0.7888917434692383,0.7254,7.490225895000549,1.1640215909992548,8.654251186000693
gru,16,shuffle_row,0,128,1,73,0.00018641182076323148,0.18641182076323148,0.7451946188242008,0.7352363782051282,0.7959297565460205,0.7227,6.860811345000911,1.0299407599995902,7.890755804999571
gru,16,shuffle_row,0,128,1,74,0.00017370711923791565,0.17370711923791565,0.7401694405537386,0.7376402243589744,0.793870075416565,0.7229,7.5035708069990505,0.8766906470009417,8.380264853998597
gru,16,shuffle_row,0,128,1,75,0.00016135921418712956,0.16135921418712956,0.7386720772737112,0.7369591346153846,0.7882706083297729,0.724,7.384685877001175,0.8834166449996701,8.268109422000634
gru,16,shuffle_row,0,128,1,76,0.00014938160786375572,0.1493816078637557,0.732386744939364,0.7405448717948718,0.785464312171936,0.7222,7.543998895000186,1.0008163529982994,8.544818947999374
gru,16,shuffle_row,0,128,1,77,0.00013778739760445552,0.13778739760445552,0.7351019175388874,0.7411458333333333,0.7801785476684571,0.7275,7.042261741000402,0.8091421389999596,7.85140747999867
gru,16,shuffle_row,0,128,1,78,0.0001265892615079232,0.1265892615079232,0.730921227656878,0.7417668269230769,0.7905268132209777,0.7253,6.385967801999868,0.8384816400011914,7.224454942001103
gru,16,shuffle_row,0,128,1,79,0.0001157994445715706,0.1157994445715706,0.7325081466100155,0.7387019230769231,0.7877871952056885,0.7248,6.787729273999503,0.9548363369995059,7.742569811000067
gru,16,shuffle_row,0,128,1,80,0.00010542974530180327,0.10542974530180327,0.7219042597672878,0.7439503205128205,0.780227799987793,0.7257,7.474813266000638,0.8572308300008444,8.332046896000975
gru,16,shuffle_row,0,128,1,81,9.549150281252633e-05,0.09549150281252633,0.7284729917844136,0.741426282051282,0.7910502347946167,0.7219,7.049953601999732,1.03304591000051,8.083003612000539
gru,16,shuffle_row,0,128,1,82,8.599558442598998e-05,0.08599558442598998,0.7263556770789318,0.7421674679487179,0.7824656232833862,0.7272,6.969383744999504,0.9072118660005799,7.876601310999831
gru,16,shuffle_row,0,128,1,83,7.695237378953224e-05,0.07695237378953224,0.7259231121112139,0.7444310897435897,0.7840883625030518,0.7245,6.57322081699931,0.7689139710000745,7.3421391880001465
gru,16,shuffle_row,0,128,1,84,6.837175952121305e-05,0.06837175952121305,0.7283893854190142,0.7427684294871795,0.7800645562171936,0.7243,6.229479970001194,0.8798336569998355,7.109317627000564
gru,16,shuffle_row,0,128,1,85,6.026312439675552e-05,0.06026312439675552,0.7185231358577043,0.7439703525641026,0.7791649742126465,0.7282,7.562948975999461,0.7676060020003206,8.330561577999106
gru,16,shuffle_row,0,128,1,86,5.2635335089618264e-05,0.05263533508961826,0.7208131337777163,0.7433092948717949,0.7839774660110473,0.7276,7.107729675000883,0.8452813399999286,7.95301631500115
gru,16,shuffle_row,0,128,1,87,4.5496732475418745e-05,0.045496732475418744,0.7203958454804543,0.7441706730769231,0.7809490500450135,0.7274,7.228172945000551,0.8046706869990885,8.032847032000063
gru,16,shuffle_row,0,128,1,88,3.885512251130763e-05,0.03885512251130763,0.7161136221427183,0.7451722756410256,0.7773907428741456,0.7285,6.793216539999776,0.8560739959993953,7.6492959359984525
gru,16,shuffle_row,0,128,1,89,3.271776770026963e-05,0.03271776770026963,0.7153735972367801,0.7477564102564103,0.7803868253707886,0.7258,7.326858885000547,0.9344272449998243,8.261292430001049
gru,16,shuffle_row,0,128,1,90,2.709137914968268e-05,0.02709137914968268,0.7145016003877689,0.7443309294871795,0.7768554676055908,0.7274,10.140046161999635,1.7570613890002278,11.897117951000837
gru,16,shuffle_row,0,128,1,91,2.198210923282118e-05,0.02198210923282118,0.7139776390332442,0.7467147435897435,0.7771282901763916,0.7284,10.662254841001413,1.284631888000149,11.946893629001352
gru,16,shuffle_row,0,128,1,92,1.7395544861325717e-05,0.017395544861325718,0.7153091140282459,0.7465144230769231,0.7761269359588623,0.729,9.314725234000434,1.1178190270002233,10.432552861000659
gru,16,shuffle_row,0,128,1,93,1.3336701375997129e-05,0.013336701375997129,0.7136740735708139,0.7478766025641026,0.776595290184021,0.727,8.888383471999987,1.4247567299989896,10.313151701999232
gru,16,shuffle_row,0,128,1,94,9.810017062595322e-06,0.009810017062595322,0.7092521947163802,0.7485376602564102,0.7755656560897827,0.7278,9.333444125000824,1.4997254740010248,10.833176299000115
gru,16,shuffle_row,0,128,1,95,6.819348298638839e-06,0.006819348298638839,0.7132161769347313,0.7498998397435898,0.7762585418701172,0.7291,10.477748462000818,1.1596361609990709,11.637392922999425
gru,16,shuffle_row,0,128,1,96,4.367965336512402e-06,0.004367965336512403,0.710494179985462,0.7486578525641026,0.7757755697250366,0.7276,7.837965669999903,1.1520307709997724,8.990001940999718
gru,16,shuffle_row,0,128,1,97,2.458548727494292e-06,0.002458548727494292,0.7091416210700304,0.7491185897435897,0.7756545125961304,0.727,7.387355025999568,0.9476489869994111,8.335010213000714
gru,16,shuffle_row,0,128,1,98,1.0931863906127326e-06,0.0010931863906127326,0.7145077011524102,0.7474959935897436,0.7757402368545532,0.7277,8.000023790000341,1.0407265879985061,9.04075597800147
gru,16,shuffle_row,0,128,1,99,2.733713295369755e-07,0.0002733713295369755,0.708981399734815,0.7489182692307692,0.7757740062713623,0.728,9.404482496998753,1.0418236649984465,10.446313561998977
gru,16,shuffle_row,0,128,1,100,0.0,0.0,0.7125101471558596,0.7458934294871795,0.7757740062713623,0.728,8.597772645000077,1.072597651000251,9.670376995998595
gru,16,col,0,128,1,1,0.0002,0.2,1.9925972082676031,0.26177884615384617,1.856541943359375,0.3211,10.198440254000161,1.1326423549999163,11.331085609001093
gru,16,col,0,128,1,2,0.0004,0.4,1.715284191033779,0.36907051282051284,1.588743603515625,0.4122,8.341908537000563,1.1125740749994293,9.454486911999993
gru,16,col,0,128,1,3,0.0006,0.6,1.5224160769046882,0.44198717948717947,1.4003234954833985,0.4858,7.183445263000976,0.96248978299991,8.14593844600131
gru,16,col,0,128,1,4,0.0008,0.8,1.385052005144266,0.4928084935897436,1.2869041763305664,0.5204,7.5856413889996475,0.9183594599999196,8.504004549000456
gru,16,col,0,128,1,5,0.001,1.0,1.2756501485139895,0.5362780448717949,1.264099935913086,0.5385,7.696409779000533,0.9141136430007464,8.610528322000391
gru,16,col,0,128,1,6,0.000999726628670463,0.999726628670463,1.1818677362723229,0.5712940705128206,1.0965917129516602,0.6058,8.21078709700123,1.100727282000662,9.311519179000243
gru,16,col,0,128,1,7,0.0009989068136093873,0.9989068136093873,1.1111913584745847,0.6021033653846154,1.0568077598571777,0.6226,8.04124360700007,0.8438772530007554,8.885127559999091
gru,16,col,0,128,1,8,0.0009975414512725057,0.9975414512725057,1.0638394095958807,0.6180889423076923,1.0206755439758302,0.6351,7.355685585000174,0.9961236090002785,8.351815693999015
gru,16,col,0,128,1,9,0.0009956320346634876,0.9956320346634876,1.019902698810284,0.6357572115384615,0.9922996894836426,0.6497,6.677394632999494,1.0313144760002615,7.708714509000856
gru,16,col,0,128,1,10,0.0009931806517013613,0.9931806517013612,0.9902441642223261,0.6465945512820512,0.9874522735595703,0.6532,6.854980144000365,0.7983672090012988,7.6533519530003105
gru,16,col,0,128,1,11,0.0009901899829374047,0.9901899829374047,0.9549953786226419,0.6607972756410256,0.9402594093322754,0.6674,6.549389081999834,0.7709802279987343,7.3203735099996265
gru,16,col,0,128,1,12,0.000986663298624003,0.9866632986240029,0.9282839423570878,0.6716947115384615,0.9302947982788086,0.6739,6.137947832999998,0.781475486999625,6.919426520000343
gru,16,col,0,128,1,13,0.0009826044551386743,0.9826044551386743,0.9051415825501467,0.6800280448717949,0.8921024871826172,0.6854,6.222909219999565,0.9228625300002022,7.145774950000487
gru,16,col,0,128,1,14,0.0009780178907671788,0.9780178907671788,0.8842839010250874,0.6884815705128206,0.8867201177597046,0.6891,7.276649843000996,0.8136517440016178,8.09030508700016
gru,16,col,0,128,1,15,0.0009729086208503173,0.9729086208503173,0.8700074386902344,0.6915264423076923,0.8860253930091858,0.69,6.087836079001136,0.7793361749991163,6.867177154001183
gru,16,col,0,128,1,16,0.0009672822322997304,0.9672822322997304,0.8531578381856283,0.6986979166666667,0.888307079410553,0.6859,6.1837245900005655,0.7640309559992602,6.947759345999657
gru,16,col,0,128,1,17,0.0009611448774886924,0.9611448774886924,0.8369680661421556,0.7038661858974359,0.8375136360168457,0.7035,6.174162322999109,0.7949319559993455,6.969098178999047
gru,16,col,0,128,1,18,0.0009545032675245813,0.9545032675245813,0.824392746656369,0.7096354166666666,0.8387579999923706,0.7092,6.137566983999932,0.77474988099857,6.912319965000279
gru,16,col,0,128,1,19,0.0009473646649103818,0.9473646649103817,0.8100760767093071,0.7134815705128205,0.8566066085815429,0.706,6.158285954001258,0.7830234689990903,6.94131272300001
gru,16,col,0,128,1,20,0.0009397368756032445,0.9397368756032445,0.7968156200188857,0.717227564102564,0.8289225130081177,0.7109,6.271746525999333,0.7794033530008164,7.051153479000277
gru,16,col,0,128,1,21,0.000931628240478787,0.931628240478787,0.7923662584561568,0.7213141025641026,0.7955705429077149,0.7236,6.242873392999172,0.7545888169988757,6.997466610000629
gru,16,col,0,128,1,22,0.0009230476262104677,0.9230476262104677,0.7847651155331196,0.7225961538461538,0.8150990001678466,0.7157,6.168507954000233,0.7825254200015479,6.951037973998609
gru,16,col,0,128,1,23,0.00091400441557401,0.91400441557401,0.7726142996396774,0.7275641025641025,0.8039693645477295,0.7185,6.270681469999545,0.7705456010007765,7.041230570999687
gru,16,col,0,128,1,24,0.0009045084971874737,0.9045084971874737,0.7643744155382499,0.7305889423076923,0.8023036032676697,0.719,6.270440718999453,0.7912193049996858,7.061663223999858
gru,16,col,0,128,1,25,0.0008945702546981969,0.8945702546981968,0.7534651258052923,0.7342748397435898,0.7941790884017944,0.7221,6.141351391001081,0.775959779999539,6.917314170999816
gru,16,col,0,128,1,26,0.0008842005554284296,0.8842005554284296,0.7487756428810266,0.7360376602564103,0.7981845039367675,0.7238,6.246105665999494,0.7876956139989488,7.033804680000685
gru,16,col,0,128,1,27,0.000873410738492077,0.873410738492077,0.7359627307989658,0.7397035256410256,0.7800060627937316,0.7274,6.247128614999383,0.7700493089996598,7.017180023998662
gru,16,col,0,128,1,28,0.0008622126023955446,0.8622126023955445,0.7314999274718456,0.7429086538461539,0.7725628444671631,0.7315,6.14123583699984,0.8077332039993053,6.948970940999061
gru,16,col,0,128,1,29,0.0008506183921362443,0.8506183921362442,0.721940353512764,0.7462940705128205,0.7826202560424804,0.7265,6.190791836999779,0.7891479909994814,6.979941628000233
gru,16,col,0,128,1,30,0.0008386407858128706,0.8386407858128706,0.7148924441673816,0.7485576923076923,0.7545668941497803,0.7394,6.167134613000599,0.7703780060001009,6.937515019000784
gru,16,col,0,128,1,31,0.0008262928807620843,0.8262928807620843,0.7134726576316051,0.7489983974358975,0.7702917640686036,0.73,6.302424898000027,0.8497482189995935,7.152175917000932
gru,16,col,0,128,1,32,0.0008135881792367685,0.8135881792367685,0.7030715026916602,0.7542267628205128,0.743296973991394,0.7432,6.367467076999674,0.810303300000669,7.177773477000301
gru,16,col,0,128,1,33,0.0008005405736415125,0.8005405736415125,0.6969751623960642,0.7540264423076923,0.7496280513763428,0.737,6.843054249000488,0.7853753170002165,7.628431666000324
gru,16,col,0,128,1,34,0.0007871643313414718,0.7871643313414718,0.6907495136444385,0.7580729166666667,0.7337113291740417,0.7428,6.489038297999286,0.7949923439991835,7.284035341999697
gru,16,col,0,128,1,35,0.0007734740790612135,0.7734740790612136,0.6878792081123744,0.757051282051282,0.7267218963623047,0.7459,6.368364329999167,0.9076696219999576,7.2760369520001404
gru,16,col,0,128,1,36,0.0007594847868906076,0.7594847868906076,0.6839080337530528,0.7591947115384615,0.7389347573280335,0.7458,6.621485661999031,0.8411180339990096,7.46260689600058
gru,16,col,0,128,1,37,0.0007452117519152541,0.7452117519152541,0.6787640717549202,0.7612580128205129,0.7385289113044738,0.7442,6.286789250001675,0.792297530999349,7.07909138100149
gru,16,col,0,128,1,38,0.000730670581489344,0.7306705814893439,0.6653751361064422,0.7669270833333334,0.7279737909317017,0.7487,6.217137042998729,0.8114588309999817,7.028600273999473
gru,16,col,0,128,1,39,0.0007158771761692464,0.7158771761692464,0.6685959133582238,0.7662660256410256,0.7277551837921142,0.7455,6.53801377200034,0.8351450209993345,7.373162993000733
gru,16,col,0,128,1,40,0.0007008477123264848,0.7008477123264848,0.6652906909202918,0.767147435897436,0.7264606903076172,0.7479,6.214600355000584,0.7860834200000681,7.000689575001161
gru,16,col,0,128,1,41,0.0006855986244591103,0.6855986244591104,0.6606432421085162,0.7689903846153846,0.7247652820587158,0.7488,6.359632825000517,0.8219107129989425,7.181548438000391
gru,16,col,0,128,1,42,0.0006701465872208216,0.6701465872208215,0.6558416455219953,0.7687099358974359,0.7099682434082031,0.7551,6.524201067000831,0.8465823030001047,7.370788070000344
gru,16,col,0,128,1,43,0.0006545084971874737,0.6545084971874737,0.6503442521278675,0.7712540064102564,0.7276506633758545,0.7483,6.218773300000976,0.7927644949995738,7.011542494999958
gru,16,col,0,128,1,44,0.0006387014543809223,0.6387014543809223,0.6448773326017918,0.7733173076923077,0.7095258655548096,0.7537,6.363164329999563,0.8335856800003967,7.196754709999368
gru,16,col,0,128,1,45,0.0006227427435703996,0.6227427435703996,0.6417432872912823,0.7747195512820513,0.6970761940002441,0.7577,6.498347487000501,0.7730710889991315,7.27142487600031
gru,16,col,0,128,1,46,0.0006066498153718734,0.6066498153718735,0.6421071372735194,0.7766826923076923,0.7139433444976807,0.7524,6.3959765620002145,0.804639081001369,7.200621043000865
gru,16,col,0,128,1,47,0.000590440267166055,0.590440267166055,0.6287918223020358,0.7789663461538462,0.7203778524398804,0.7488,6.402535851999346,0.7994044810002379,7.201945032998992
gru,16,col,0,128,1,48,0.000574131823855921,0.574131823855921,0.6304670605904017,0.7792668269230769,0.6981028736114502,0.7604,6.722987158000251,0.865076981999664,7.588069040000846
