block_type,task_dir,branch_dirs,grid_size,signal_strength,pos_mode,seed,best_acc,last_acc,param_count,elapsed_sec,skipped,skip_reason
mamba,vertical,diag,32,single_patch,xy_learned,1,0.5166015625,0.5166015625,73090,32.20459842681885,False,
mamba,vertical,diag,32,single_patch,xy_learned,2,0.5126953125,0.5126953125,73090,31.956554174423218,False,
mamba,vertical,diag,32,single_pixel,none,0,0.5107421875,0.5107421875,68994,32.63483428955078,False,
mamba,vertical,diag,32,single_pixel,none,1,0.5234375,0.5234375,68994,32.44207811355591,False,
mamba,vertical,diag,32,single_pixel,none,2,0.5126953125,0.466796875,68994,32.72802662849426,False,
mamba,vertical,diag,32,single_pixel,xy_learned,0,0.49609375,0.4892578125,73090,33.947468757629395,False,
mamba,vertical,diag,32,single_pixel,xy_learned,1,0.53125,0.53125,73090,34.54206204414368,False,
mamba,vertical,diag,32,single_pixel,xy_learned,2,0.509765625,0.5,73090,32.82743740081787,False,
mamba,vertical,anti_diag,8,single_patch,none,0,1.0,1.0,68994,5.870981931686401,False,
mamba,vertical,anti_diag,8,single_patch,none,1,0.9541015625,0.9541015625,68994,5.843177795410156,False,
mamba,vertical,anti_diag,8,single_patch,none,2,0.546875,0.546875,68994,6.009801626205444,False,
mamba,vertical,anti_diag,8,single_patch,xy_learned,0,1.0,1.0,70018,5.803472280502319,False,
mamba,vertical,anti_diag,8,single_patch,xy_learned,1,1.0,1.0,70018,5.912112712860107,False,
mamba,vertical,anti_diag,8,single_patch,xy_learned,2,1.0,1.0,70018,5.855701684951782,False,
mamba,vertical,anti_diag,8,single_pixel,none,0,0.5078125,0.498046875,68994,6.061645269393921,False,
mamba,vertical,anti_diag,8,single_pixel,none,1,0.513671875,0.5107421875,68994,6.315051794052124,False,
mamba,vertical,anti_diag,8,single_pixel,none,2,0.515625,0.5068359375,68994,6.044831991195679,False,
mamba,vertical,anti_diag,8,single_pixel,xy_learned,0,0.5185546875,0.4990234375,70018,6.131728649139404,False,
mamba,vertical,anti_diag,8,single_pixel,xy_learned,1,0.537109375,0.537109375,70018,6.146819591522217,False,
mamba,vertical,anti_diag,8,single_pixel,xy_learned,2,0.5322265625,0.5322265625,70018,6.187188386917114,False,
mamba,vertical,anti_diag,16,single_patch,none,0,0.5068359375,0.5068359375,68994,9.535285949707031,False,
mamba,vertical,anti_diag,16,single_patch,none,1,0.513671875,0.513671875,68994,9.41942024230957,False,
mamba,vertical,anti_diag,16,single_patch,none,2,0.52734375,0.4970703125,68994,9.478257656097412,False,
mamba,vertical,anti_diag,16,single_patch,xy_learned,0,0.4921875,0.4921875,71042,9.578638792037964,False,
mamba,vertical,anti_diag,16,single_patch,xy_learned,1,0.537109375,0.501953125,71042,9.436242580413818,False,
mamba,vertical,anti_diag,16,single_patch,xy_learned,2,0.5361328125,0.5361328125,71042,9.515535831451416,False,
mamba,vertical,anti_diag,16,single_pixel,none,0,0.494140625,0.4912109375,68994,9.818515539169312,False,
mamba,vertical,anti_diag,16,single_pixel,none,1,0.51171875,0.4931640625,68994,9.639761924743652,False,
mamba,vertical,anti_diag,16,single_pixel,none,2,0.5244140625,0.50390625,68994,9.711265087127686,False,
mamba,vertical,anti_diag,16,single_pixel,xy_learned,0,0.5234375,0.5234375,71042,9.851190090179443,False,
mamba,vertical,anti_diag,16,single_pixel,xy_learned,1,0.505859375,0.48828125,71042,9.737160921096802,False,
mamba,vertical,anti_diag,16,single_pixel,xy_learned,2,0.5224609375,0.5048828125,71042,9.698094844818115,False,
mamba,vertical,anti_diag,24,single_patch,none,0,0.4990234375,0.4990234375,68994,18.46257495880127,False,
mamba,vertical,anti_diag,24,single_patch,none,1,0.521484375,0.521484375,68994,18.481767892837524,False,
mamba,vertical,anti_diag,24,single_patch,none,2,0.505859375,0.50390625,68994,18.24470281600952,False,
mamba,vertical,anti_diag,24,single_patch,xy_learned,0,0.51953125,0.482421875,72066,19.30754041671753,False,
mamba,vertical,anti_diag,24,single_patch,xy_learned,1,0.51171875,0.501953125,72066,19.754732608795166,False,
mamba,vertical,anti_diag,24,single_patch,xy_learned,2,0.51953125,0.494140625,72066,18.391756534576416,False,
mamba,vertical,anti_diag,24,single_pixel,none,0,0.5029296875,0.4931640625,68994,18.646565437316895,False,
mamba,vertical,anti_diag,24,single_pixel,none,1,0.5048828125,0.4931640625,68994,18.546457290649414,False,
mamba,vertical,anti_diag,24,single_pixel,none,2,0.498046875,0.4873046875,68994,18.559498071670532,False,
