block_type,task_dir,branch_dirs,grid_size,signal_strength,pos_mode,seed,best_acc,last_acc,param_count,elapsed_sec,skipped,skip_reason
gru,diagonal,anti_diag,16,single_patch,xy_learned,1,1.0,1.0,55682,8.394793272018433,False,
gru,diagonal,anti_diag,16,single_patch,xy_learned,2,1.0,1.0,55682,8.094001531600952,False,
gru,diagonal,anti_diag,16,single_pixel,none,0,0.6484375,0.6484375,53634,8.30038070678711,False,
gru,diagonal,anti_diag,16,single_pixel,none,1,0.67578125,0.67578125,53634,8.512595415115356,False,
gru,diagonal,anti_diag,16,single_pixel,none,2,0.6455078125,0.6416015625,53634,8.24601936340332,False,
gru,diagonal,anti_diag,16,single_pixel,xy_learned,0,0.9423828125,0.9423828125,55682,8.338791608810425,False,
gru,diagonal,anti_diag,16,single_pixel,xy_learned,1,0.9228515625,0.9228515625,55682,8.35107946395874,False,
gru,diagonal,anti_diag,16,single_pixel,xy_learned,2,0.916015625,0.916015625,55682,8.505726099014282,False,
gru,diagonal,anti_diag,24,single_patch,none,0,0.9990234375,0.9990234375,53634,12.843889474868774,False,
gru,diagonal,anti_diag,24,single_patch,none,1,1.0,1.0,53634,13.009982109069824,False,
gru,diagonal,anti_diag,24,single_patch,none,2,1.0,1.0,53634,12.873709440231323,False,
gru,diagonal,anti_diag,24,single_patch,xy_learned,0,1.0,1.0,56706,12.93757176399231,False,
gru,diagonal,anti_diag,24,single_patch,xy_learned,1,1.0,1.0,56706,13.145896196365356,False,
gru,diagonal,anti_diag,24,single_patch,xy_learned,2,1.0,1.0,56706,13.08658242225647,False,
gru,diagonal,anti_diag,24,single_pixel,none,0,0.57421875,0.57421875,53634,13.29700255393982,False,
gru,diagonal,anti_diag,24,single_pixel,none,1,0.5498046875,0.5498046875,53634,13.168761730194092,False,
gru,diagonal,anti_diag,24,single_pixel,none,2,0.578125,0.578125,53634,13.431050062179565,False,
gru,diagonal,anti_diag,24,single_pixel,xy_learned,0,0.6455078125,0.6455078125,56706,13.406757831573486,False,
gru,diagonal,anti_diag,24,single_pixel,xy_learned,1,0.6181640625,0.6181640625,56706,13.275285005569458,False,
gru,diagonal,anti_diag,24,single_pixel,xy_learned,2,0.6181640625,0.6181640625,56706,13.490341186523438,False,
gru,diagonal,anti_diag,32,single_patch,none,0,1.0,1.0,53634,24.496480226516724,False,
gru,diagonal,anti_diag,32,single_patch,none,1,1.0,1.0,53634,25.376774787902832,False,
gru,diagonal,anti_diag,32,single_patch,none,2,1.0,1.0,53634,22.525110960006714,False,
gru,diagonal,anti_diag,32,single_patch,xy_learned,0,1.0,1.0,57730,23.2314932346344,False,
gru,diagonal,anti_diag,32,single_patch,xy_learned,1,1.0,1.0,57730,22.952547550201416,False,
gru,diagonal,anti_diag,32,single_patch,xy_learned,2,1.0,1.0,57730,22.91970992088318,False,
gru,diagonal,anti_diag,32,single_pixel,none,0,0.517578125,0.4912109375,53634,22.99156355857849,False,
gru,diagonal,anti_diag,32,single_pixel,none,1,0.5576171875,0.5576171875,53634,23.118462085723877,False,
gru,diagonal,anti_diag,32,single_pixel,none,2,0.5361328125,0.5361328125,53634,23.152467727661133,False,
gru,diagonal,anti_diag,32,single_pixel,xy_learned,0,0.51953125,0.515625,57730,24.757400512695312,False,
gru,diagonal,anti_diag,32,single_pixel,xy_learned,1,0.568359375,0.568359375,57730,25.3707275390625,False,
gru,diagonal,anti_diag,32,single_pixel,xy_learned,2,0.55078125,0.55078125,57730,22.954140186309814,False,
