block_type,task_dir,grid_size,signal_strength,pos_mode,row_mean,row_std,col_mean,col_std,diag_mean,diag_std,anti_diag_mean,anti_diag_std,gap_col_minus_row,gap_row_minus_col,gap_diag_minus_row,gap_diag_minus_col
gru,diagonal,24,single_pixel,none,0.49609375,0.007853084688681523,0.5,0.0013810679320049757,0.5130208333333334,0.0048719497223619025,0.5673828125,0.012531495152942811,,,0.01692708333333337,0.01302083333333337
gru,diagonal,24,single_pixel,xy_learned,0.4986979166666667,0.020489720028458613,0.51171875,0.0007973599423122325,0.509765625,0.011163039192371254,0.6272786458333334,0.012889967365379772,,,0.011067708333333315,-0.001953125
gru,diagonal,32,single_patch,none,0.5094401041666666,0.014181654238796852,0.5078125,0.010961886875314282,0.501953125,0.024718158211679206,1.0,0.0,,,-0.00748697916666663,-0.005859375
gru,diagonal,32,single_patch,xy_learned,0.50390625,0.014352478961620185,0.5091145833333334,0.010825709080934824,0.5091145833333334,0.01690202472102496,1.0,0.0,,,0.00520833333333337,0.0
gru,diagonal,32,single_pixel,none,0.5113932291666666,0.011754863336762882,0.5071614583333334,0.013492436052124157,0.5094401041666666,0.022920920237348888,0.537109375,0.0163604581681368,,,-0.001953125,0.0022786458333332593
gru,diagonal,32,single_pixel,xy_learned,0.5074869791666666,0.009172527866930581,0.5149739583333334,0.010252614419286212,0.5013020833333334,0.009445714927439394,0.5462239583333334,0.02019278960842555,,,-0.006184895833333259,-0.013671875
gru,horizontal,8,single_patch,none,1.0,0.0,0.5257161458333334,0.015072704300508106,0.5185546875,0.0088790245423085,0.515625,0.009798123009955997,,0.47428385416666663,,
gru,horizontal,8,single_patch,xy_learned,0.9996744791666666,0.0004603559773349919,0.515625,0.005581519596185627,0.5208333333333334,0.007536352150254053,0.5120442708333334,0.014966880120537302,,0.48404947916666663,,
gru,horizontal,8,single_pixel,none,0.8043619791666666,0.007408728305169949,0.5302734375,0.01227520028318021,0.5257161458333334,0.008066088342033768,0.5227864583333334,0.007986877699469595,,0.27408854166666663,,
gru,horizontal,8,single_pixel,xy_learned,0.9700520833333334,0.004091733427726737,0.5276692708333334,0.006966450051768456,0.5315755208333334,0.006395469630334798,0.5247395833333334,0.00687458075584078,,0.4423828125,,
gru,horizontal,16,single_patch,none,1.0,0.0,0.5084635416666666,0.016579207784175577,0.5133463541666666,0.016598370812476514,0.4996744791666667,0.011835715470506408,,0.49153645833333337,,
gru,horizontal,16,single_patch,xy_learned,1.0,0.0,0.5035807291666666,0.01261576977544017,0.509765625,0.01715714056393807,0.505859375,0.0039867997115611625,,0.49641927083333337,,
