block_type,grid,micro_batch,epoch,train_loss,train_acc,test_loss,test_acc,train_sec,eval_sec,epoch_wall_sec,test_acc_rolling
mamba,32,64,14,0.9261774621455526,0.6741157170294494,0.9267144901275635,0.6706,23.834065552999164,1.8928079050001543,25.726876957999593,0.66004
mamba,32,64,15,0.9113320408343658,0.6794774327784892,0.9547903839111328,0.6608,24.482681030000094,1.5476858820002235,26.03037031199983,0.66282
mamba,32,64,16,0.9000077652870159,0.6827584827144686,0.9157951042175293,0.6821,23.831834818999596,1.4899861009998858,25.32182401999944,0.66752
mamba,32,64,17,0.8831270558428063,0.6897207106274008,0.9067076362609864,0.6801,23.671124605999466,1.545189300999482,25.21631930700005,0.67064
mamba,32,64,18,0.8759272710614565,0.6917213508322664,0.9164433128356934,0.6709,23.761415498999668,1.5062944979999884,25.26771279700006,0.6729
mamba,32,64,19,0.8676674048512907,0.6972031049935979,0.914305383682251,0.6738,25.33197488299993,1.7841631559995221,27.11614213899975,0.67354
mamba,32,64,20,0.8604070778158655,0.6980033610755442,0.8924175716400147,0.6848,23.650404304999938,1.4983345760001612,25.14874158099974,0.67834
mamba,32,64,21,0.8556244445823982,0.7005041613316261,0.8852909896850586,0.6944,23.602168138999332,1.4861893110000892,25.08836065000014,0.6808
mamba,32,64,22,0.8473374023938148,0.7044854353393086,0.8891220195770264,0.6868,23.710426974000256,1.5369945640004516,25.247425238000687,0.68214
mamba,32,64,23,0.8321136605571693,0.7076464468629962,0.8780050094604492,0.6897,24.335179687000164,1.6875066080001488,26.02268929499951,0.6859
mamba,32,64,24,0.8258376058558343,0.7111675736235595,0.893674446105957,0.6911,24.635868829000174,1.651762940999106,26.28763497,0.68936
mamba,32,64,25,0.815342197726539,0.7134883162612036,0.8932326580047607,0.6875,23.78109718399992,1.5209614140003396,25.302062598000703,0.6899
mamba,32,64,26,0.810797331809387,0.717009443021767,0.905817168045044,0.6817,24.516281413999423,1.6741460489993187,26.190430762999313,0.68736
mamba,32,64,27,0.8019455894160057,0.7196302816901409,0.8777585845947266,0.692,24.87280787799955,1.6430693410002277,26.51588171899948,0.6884
mamba,32,64,28,0.7973839689842718,0.7215108834827144,0.8873842418670654,0.6879,24.49547476599946,1.6453179410000303,26.140797306999957,0.68804
mamba,32,64,29,0.7941939006160071,0.7225512163892446,0.8748715675354004,0.6984,24.575734400999863,1.6911855259995718,26.266923026999393,0.6895
mamba,32,64,30,0.783643716772143,0.7238916453265045,0.8643361042022705,0.6981,24.680517958000564,1.6579724709999937,26.338493629000368,0.69162
mamba,32,64,31,0.7816384857885358,0.7244518245838668,0.846090752029419,0.7016,24.629264064999916,1.6921671119998791,26.321434776999922,0.6956
mamba,32,64,32,0.7717766561825663,0.7305737836107554,0.884545503616333,0.698,24.979687007999928,2.321394194000277,27.30108570199991,0.6968
mamba,32,64,33,0.7658868779675145,0.7336747759282971,0.8268042629241943,0.7132,25.614431697999862,1.7317555700001321,27.346207567999954,0.70186
mamba,32,64,34,0.7646199759768463,0.731934218950064,0.8215072834014893,0.7152,24.42428838500018,1.6511014380002962,26.075393823000013,0.70522
mamba,32,64,35,0.7583197569343406,0.7341749359795134,0.8376880458831787,0.7129,24.725376024999605,1.6531231999997544,26.378503424999508,0.7081799999999999
mamba,32,64,36,0.7525515918847694,0.7373159411011524,0.83335986328125,0.7081,24.91164991200003,1.6902693900001395,26.601922202000424,0.7094799999999999
mamba,32,64,37,0.7467729224514564,0.7396967029449424,0.8253278377532959,0.7164,24.91677970299952,1.7138875460004783,26.630669848999787,0.71316
mamba,32,64,38,0.7437705594888875,0.7399567861715749,0.801967724609375,0.7258,24.743467553999835,1.6604015560005791,26.403872410000076,0.71568
mamba,32,64,39,0.7417626436251227,0.7418974071702945,0.8279825479507447,0.7118,24.67305420899993,1.661324319000414,26.334382527999878,0.7150000000000001
mamba,32,64,40,0.7435824824127436,0.7393766005121639,0.8126701887130737,0.7194,24.856840802999614,1.7820148909995623,26.638859394000065,0.7163
mamba,32,64,41,0.737049002806142,0.7413172215108835,0.8364592845916748,0.7105,24.781410494999363,1.7451714119997632,26.526586006999423,0.7167800000000001
mamba,32,64,42,0.7323856512883561,0.7417173495518566,0.8128426086425782,0.7194,24.80533874899993,2.330430611999873,27.13577356099995,0.71738
mamba,32,64,43,0.7273396483685692,0.7457986555697823,0.8145827894210815,0.7148,24.46315763400071,1.732635014999687,26.19579614900067,0.71518
mamba,32,64,44,0.7219442292456437,0.7466989436619719,0.8271779989242554,0.7136,25.29827599300006,1.7680684090000796,27.066347801999655,0.7155400000000001
mamba,32,64,45,0.7247804049569422,0.745298495518566,0.8122412029266357,0.7172,24.2246972060002,1.5435761110002204,25.768276716999935,0.7151
mamba,32,64,46,0.7207901665556904,0.7485795454545454,0.8207257183074951,0.7158,23.84406961700006,1.8536412049998034,25.697715221999715,0.71616
mamba,32,64,47,0.7177837496377747,0.7484595070422535,0.8467628101348877,0.7137,24.379518847000327,1.5217163050001545,25.901238652000757,0.71502
mamba,32,64,48,0.7127634471952533,0.7528609154929577,0.812120615196228,0.7242,23.850829519999934,1.7730154050004785,25.623848324999926,0.7169000000000001
mamba,32,64,49,0.711972938991234,0.7504201344430218,0.8169056392669678,0.7206,23.765534891999778,1.5327562230004332,25.298294414999873,0.7182999999999999
mamba,32,64,50,0.7006104161888933,0.7555217669654289,0.808799764251709,0.7215,23.90454529999988,1.5338039139996908,25.438352514000144,0.7191599999999999
mamba,32,64,51,0.6949986690290454,0.7561819782330346,0.8757298177719116,0.6978,23.864351790999535,1.5415742260001934,25.40592981699956,0.71556
mamba,32,64,52,0.7000544856513509,0.7552616837387964,0.8298356229782105,0.7104,23.723949123999773,1.5023805010005162,25.2263328250001,0.7148999999999999
mamba,32,64,53,0.6945313637296308,0.7578225032010243,0.7908927412033081,0.7288,24.067677770000046,1.519724753000446,25.58740612299971,0.71582
mamba,32,64,54,0.6926742515093843,0.7574423815620999,0.7899421182632447,0.7322,23.68597938899984,1.5055365099997289,25.19151869899997,0.71814
mamba,32,64,55,0.6904467510658098,0.7599031690140845,0.8007451768875122,0.7215,23.61304737899991,1.5065587009994488,25.11960897999961,0.71814
mamba,32,64,56,0.6912727739838418,0.7568021766965429,0.8390941177368164,0.7167,23.76141556499988,1.5561414940002578,25.317560058999334,0.72192
mamba,32,64,57,0.6837526752915181,0.7598231434058899,0.7961121835708618,0.7259,23.641568455000197,1.5405909109995264,25.182163066000612,0.72502
mamba,32,64,58,0.6845008141710572,0.759122919334187,0.8094688692092895,0.7233,23.606140521999805,1.5583924800002933,25.16453570199974,0.72392
mamba,32,64,59,0.6798524852369873,0.7620838668373879,0.8177385339736939,0.7218,23.572602627999913,1.4942496499998015,25.066854878000413,0.72184
mamba,32,64,60,0.6758991375317495,0.7629041293213829,0.7720908493041992,0.7353,23.60193731399977,1.6075755150004625,25.209515728999577,0.7246
