batch,dataset,arch,block,d_model,grid,seq_len,exp_id,group,seed,epochs,tail_val_acc,tail_train_acc,final_val_acc,param_count,source
earlier,cifar100,channel_split,mamba,256,8,64,channel_real_4dir,GEO_DIV,3,100,55.397,72.3058,55.36,305252,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_real_4dir,GEO_DIV,4,100,54.794,72.7723,54.92,305252,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_same_row_4,GEO_S,0,100,55.8735,74.2305,55.98,305252,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_same_row_4,GEO_S,1,100,54.516,74.8975,54.58,305252,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_same_row_4,GEO_S,2,100,54.381,74.2122,54.35,305252,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_same_row_4,GEO_S,3,100,54.5205,73.5465,54.59,305252,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_same_row_4,GEO_S,4,100,54.665,75.1116,54.68,305252,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_rand_perm_4,RND_D,0,100,50.6035,64.4132,50.62,305252,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_rand_perm_4,RND_D,1,100,50.9635,65.9973,51.05,305252,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_rand_perm_4,RND_D,2,100,50.2505,63.9906,50.29,305252,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_rand_perm_4,RND_D,3,100,50.1275,64.8483,50.3,305252,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_rand_perm_4,RND_D,4,100,50.8825,65.636,50.97,305252,csplit_c100_d256_seed4/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_same_perm_4,RND_S,0,100,50.936,65.2421,50.93,305252,csplit_c100_d256_seed0/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_same_perm_4,RND_S,1,100,51.257,65.3861,51.28,305252,csplit_c100_d256_seed1/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_same_perm_4,RND_S,2,100,50.5135,63.5817,50.59,305252,csplit_c100_d256_seed2/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_same_perm_4,RND_S,3,100,50.567,65.0936,50.6,305252,csplit_c100_d256_seed3/stage1_results.json
earlier,cifar100,channel_split,mamba,256,8,64,channel_same_perm_4,RND_S,4,100,51.3735,65.032,51.43,305252,csplit_c100_d256_seed4/stage1_results.json
main,cifar10,channel_split,gru,256,32,1024,GEO_DIV,GEO_DIV,0,100,75.959,93.7458,76.12,221450,p0b_cifar10_main_uniform_gru_GEO_DIV_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_DIV,GEO_DIV,1,100,75.86,94.2735,76.04,221450,p0b_cifar10_main_uniform_gru_GEO_DIV_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_DIV,GEO_DIV,2,100,76.6219,93.7627,76.82,221450,p0b_cifar10_main_uniform_gru_GEO_DIV_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_DIV,GEO_DIV,3,100,76.1857,93.5594,76.12,221450,p0b_cifar10_main_uniform_gru_GEO_DIV_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG1,GEO_S,0,100,72.9781,89.9099,73.0,221450,p0b_cifar10_main_uniform_gru_GEO_SG1_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG1,GEO_S,1,100,72.9124,90.3659,72.88,221450,p0b_cifar10_main_uniform_gru_GEO_SG1_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG1,GEO_S,2,100,72.7867,89.8593,72.84,221450,p0b_cifar10_main_uniform_gru_GEO_SG1_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG1,GEO_S,3,100,72.3657,89.3562,72.56,221450,p0b_cifar10_main_uniform_gru_GEO_SG1_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG2,GEO_S,0,100,73.6781,91.633,73.66,221450,p0b_cifar10_main_uniform_gru_GEO_SG2_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG2,GEO_S,1,100,72.8752,90.6167,72.82,221450,p0b_cifar10_main_uniform_gru_GEO_SG2_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG2,GEO_S,2,100,73.6933,90.6411,73.78,221450,p0b_cifar10_main_uniform_gru_GEO_SG2_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG2,GEO_S,3,100,72.679,90.7752,72.72,221450,p0b_cifar10_main_uniform_gru_GEO_SG2_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG3,GEO_S,0,100,71.68,89.1297,71.74,221450,p0b_cifar10_main_uniform_gru_GEO_SG3_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG3,GEO_S,1,100,70.6343,90.268,70.56,221450,p0b_cifar10_main_uniform_gru_GEO_SG3_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG3,GEO_S,2,100,70.9914,90.6079,71.06,221450,p0b_cifar10_main_uniform_gru_GEO_SG3_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG3,GEO_S,3,100,71.359,90.4077,71.5,221450,p0b_cifar10_main_uniform_gru_GEO_SG3_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG4,GEO_S,0,100,70.4314,90.2477,70.3,221450,p0b_cifar10_main_uniform_gru_GEO_SG4_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG4,GEO_S,1,100,70.2667,90.257,70.14,221450,p0b_cifar10_main_uniform_gru_GEO_SG4_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG4,GEO_S,2,100,70.2619,90.5912,70.14,221450,p0b_cifar10_main_uniform_gru_GEO_SG4_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,GEO_SG4,GEO_S,3,100,70.5467,90.7448,70.56,221450,p0b_cifar10_main_uniform_gru_GEO_SG4_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,LOC_D,LOC_D,0,100,73.2505,81.9627,73.38,221450,p0b_cifar10_main_uniform_gru_LOC_D_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,LOC_D,LOC_D,1,100,72.1848,82.5397,72.28,221450,p0b_cifar10_main_uniform_gru_LOC_D_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,LOC_D,LOC_D,2,100,72.9286,83.0973,73.06,221450,p0b_cifar10_main_uniform_gru_LOC_D_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,LOC_D,LOC_D,3,100,72.4324,82.9357,72.58,221450,p0b_cifar10_main_uniform_gru_LOC_D_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,LOC_S,LOC_S,0,100,70.0638,80.1727,70.3,221450,p0b_cifar10_main_uniform_gru_LOC_S_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,LOC_S,LOC_S,1,100,70.4648,81.875,70.32,221450,p0b_cifar10_main_uniform_gru_LOC_S_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,LOC_S,LOC_S,2,100,69.0476,79.2065,69.26,221450,p0b_cifar10_main_uniform_gru_LOC_S_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,LOC_S,LOC_S,3,100,69.9924,79.6602,70.08,221450,p0b_cifar10_main_uniform_gru_LOC_S_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D1,RND_D,0,100,65.8314,75.105,66.06,221450,p0b_cifar10_main_uniform_gru_RND_D1_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D1,RND_D,1,100,66.2571,76.3104,66.2,221450,p0b_cifar10_main_uniform_gru_RND_D1_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D1,RND_D,2,100,65.3771,76.941,65.48,221450,p0b_cifar10_main_uniform_gru_RND_D1_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D1,RND_D,3,100,65.4667,75.9669,65.44,221450,p0b_cifar10_main_uniform_gru_RND_D1_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D2,RND_D,0,100,65.4095,75.1749,65.5,221450,p0b_cifar10_main_uniform_gru_RND_D2_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D2,RND_D,1,100,65.079,76.4306,64.92,221450,p0b_cifar10_main_uniform_gru_RND_D2_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D2,RND_D,2,100,65.1552,76.8425,65.18,221450,p0b_cifar10_main_uniform_gru_RND_D2_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D2,RND_D,3,100,64.9562,75.672,64.96,221450,p0b_cifar10_main_uniform_gru_RND_D2_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D3,RND_D,0,100,65.5495,74.907,65.76,221450,p0b_cifar10_main_uniform_gru_RND_D3_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D3,RND_D,1,100,65.0829,76.4791,65.02,221450,p0b_cifar10_main_uniform_gru_RND_D3_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D3,RND_D,2,100,65.4457,77.0294,65.22,221450,p0b_cifar10_main_uniform_gru_RND_D3_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_D3,RND_D,3,100,65.179,75.8428,65.34,221450,p0b_cifar10_main_uniform_gru_RND_D3_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S1,RND_S,0,100,65.5143,75.7648,65.42,221450,p0b_cifar10_main_uniform_gru_RND_S1_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S1,RND_S,1,100,65.3933,75.9915,65.42,221450,p0b_cifar10_main_uniform_gru_RND_S1_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S1,RND_S,2,100,65.9543,77.0628,65.92,221450,p0b_cifar10_main_uniform_gru_RND_S1_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S1,RND_S,3,100,64.981,76.0238,65.12,221450,p0b_cifar10_main_uniform_gru_RND_S1_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S2,RND_S,0,100,65.1552,75.11,65.3,221450,p0b_cifar10_main_uniform_gru_RND_S2_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S2,RND_S,1,100,65.5733,76.3895,65.7,221450,p0b_cifar10_main_uniform_gru_RND_S2_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S2,RND_S,2,100,65.5276,76.8588,65.4,221450,p0b_cifar10_main_uniform_gru_RND_S2_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S2,RND_S,3,100,64.6581,75.9561,64.64,221450,p0b_cifar10_main_uniform_gru_RND_S2_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S3,RND_S,0,100,65.2114,75.4374,65.26,221450,p0b_cifar10_main_uniform_gru_RND_S3_R_high_seed0/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S3,RND_S,1,100,65.9124,76.3637,66.0,221450,p0b_cifar10_main_uniform_gru_RND_S3_R_high_seed1/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S3,RND_S,2,100,65.4933,76.6552,65.48,221450,p0b_cifar10_main_uniform_gru_RND_S3_R_high_seed2/metadata.json
main,cifar10,channel_split,gru,256,32,1024,RND_S3,RND_S,3,100,65.001,75.9745,64.92,221450,p0b_cifar10_main_uniform_gru_RND_S3_R_high_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_DIV,GEO_DIV,0,100,79.9838,88.8791,80.06,220682,p0b_cifar10_main_uniform_gru_GEO_DIV_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_DIV,GEO_DIV,1,100,79.8029,89.1487,79.94,220682,p0b_cifar10_main_uniform_gru_GEO_DIV_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_DIV,GEO_DIV,2,100,79.7371,89.1905,79.82,220682,p0b_cifar10_main_uniform_gru_GEO_DIV_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_DIV,GEO_DIV,3,100,79.761,89.4079,79.92,220682,p0b_cifar10_main_uniform_gru_GEO_DIV_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG1,GEO_S,0,100,78.8438,87.3234,78.92,220682,p0b_cifar10_main_uniform_gru_GEO_SG1_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG1,GEO_S,1,100,78.4752,87.4601,78.64,220682,p0b_cifar10_main_uniform_gru_GEO_SG1_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG1,GEO_S,2,100,78.899,87.5041,79.02,220682,p0b_cifar10_main_uniform_gru_GEO_SG1_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG1,GEO_S,3,100,79.08,88.2024,79.02,220682,p0b_cifar10_main_uniform_gru_GEO_SG1_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG2,GEO_S,0,100,77.841,87.3293,77.94,220682,p0b_cifar10_main_uniform_gru_GEO_SG2_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG2,GEO_S,1,100,78.6048,86.9784,78.8,220682,p0b_cifar10_main_uniform_gru_GEO_SG2_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG2,GEO_S,2,100,79.0029,87.9025,79.16,220682,p0b_cifar10_main_uniform_gru_GEO_SG2_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG2,GEO_S,3,100,78.7562,88.1089,78.9,220682,p0b_cifar10_main_uniform_gru_GEO_SG2_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG3,GEO_S,0,100,78.1124,87.4834,78.26,220682,p0b_cifar10_main_uniform_gru_GEO_SG3_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG3,GEO_S,1,100,78.4905,87.2137,78.48,220682,p0b_cifar10_main_uniform_gru_GEO_SG3_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG3,GEO_S,2,100,78.2048,87.7566,78.26,220682,p0b_cifar10_main_uniform_gru_GEO_SG3_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG3,GEO_S,3,100,78.5648,88.3191,78.56,220682,p0b_cifar10_main_uniform_gru_GEO_SG3_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG4,GEO_S,0,100,77.9886,86.9429,78.2,220682,p0b_cifar10_main_uniform_gru_GEO_SG4_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG4,GEO_S,1,100,78.1714,87.3025,78.38,220682,p0b_cifar10_main_uniform_gru_GEO_SG4_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG4,GEO_S,2,100,78.1638,87.8685,78.32,220682,p0b_cifar10_main_uniform_gru_GEO_SG4_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,GEO_SG4,GEO_S,3,100,78.7286,88.0548,78.92,220682,p0b_cifar10_main_uniform_gru_GEO_SG4_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,LOC_D,LOC_D,0,100,78.6581,84.5393,78.76,220682,p0b_cifar10_main_uniform_gru_LOC_D_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,LOC_D,LOC_D,1,100,78.1095,84.1947,78.42,220682,p0b_cifar10_main_uniform_gru_LOC_D_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,LOC_D,LOC_D,2,100,78.3495,84.5052,78.5,220682,p0b_cifar10_main_uniform_gru_LOC_D_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,LOC_D,LOC_D,3,100,78.5667,84.4463,78.58,220682,p0b_cifar10_main_uniform_gru_LOC_D_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,LOC_S,LOC_S,0,100,77.1162,83.2997,77.18,220682,p0b_cifar10_main_uniform_gru_LOC_S_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,LOC_S,LOC_S,1,100,77.7067,82.9522,78.0,220682,p0b_cifar10_main_uniform_gru_LOC_S_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,LOC_S,LOC_S,2,100,77.3905,82.556,77.54,220682,p0b_cifar10_main_uniform_gru_LOC_S_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,LOC_S,LOC_S,3,100,77.239,82.7867,77.38,220682,p0b_cifar10_main_uniform_gru_LOC_S_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D1,RND_D,0,100,75.1714,78.2555,75.46,220682,p0b_cifar10_main_uniform_gru_RND_D1_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D1,RND_D,1,100,74.7514,77.8804,74.92,220682,p0b_cifar10_main_uniform_gru_RND_D1_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D1,RND_D,2,100,74.5629,78.0872,74.86,220682,p0b_cifar10_main_uniform_gru_RND_D1_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D1,RND_D,3,100,75.5124,78.9327,75.72,220682,p0b_cifar10_main_uniform_gru_RND_D1_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D2,RND_D,0,100,75.4095,78.2357,75.48,220682,p0b_cifar10_main_uniform_gru_RND_D2_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D2,RND_D,1,100,74.6667,78.096,74.78,220682,p0b_cifar10_main_uniform_gru_RND_D2_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D2,RND_D,2,100,74.9333,78.4397,75.14,220682,p0b_cifar10_main_uniform_gru_RND_D2_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D2,RND_D,3,100,75.239,78.7178,75.46,220682,p0b_cifar10_main_uniform_gru_RND_D2_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D3,RND_D,0,100,75.0667,77.895,75.12,220682,p0b_cifar10_main_uniform_gru_RND_D3_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D3,RND_D,1,100,73.8724,77.7815,73.96,220682,p0b_cifar10_main_uniform_gru_RND_D3_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D3,RND_D,2,100,73.9762,78.0757,74.1,220682,p0b_cifar10_main_uniform_gru_RND_D3_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_D3,RND_D,3,100,74.6219,78.2849,74.8,220682,p0b_cifar10_main_uniform_gru_RND_D3_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S1,RND_S,0,100,74.2543,77.6014,74.4,220682,p0b_cifar10_main_uniform_gru_RND_S1_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S1,RND_S,1,100,74.4752,77.4236,74.62,220682,p0b_cifar10_main_uniform_gru_RND_S1_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S1,RND_S,2,100,73.8581,77.9759,74.08,220682,p0b_cifar10_main_uniform_gru_RND_S1_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S1,RND_S,3,100,74.6943,78.4504,74.98,220682,p0b_cifar10_main_uniform_gru_RND_S1_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S2,RND_S,0,100,75.1333,77.9434,75.34,220682,p0b_cifar10_main_uniform_gru_RND_S2_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S2,RND_S,1,100,74.0829,77.1961,74.22,220682,p0b_cifar10_main_uniform_gru_RND_S2_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S2,RND_S,2,100,75.1781,78.2203,75.38,220682,p0b_cifar10_main_uniform_gru_RND_S2_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S2,RND_S,3,100,75.18,78.2061,75.38,220682,p0b_cifar10_main_uniform_gru_RND_S2_R_low_seed3/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S3,RND_S,0,100,73.8448,77.2387,73.92,220682,p0b_cifar10_main_uniform_gru_RND_S3_R_low_seed0/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S3,RND_S,1,100,74.119,77.4679,74.28,220682,p0b_cifar10_main_uniform_gru_RND_S3_R_low_seed1/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S3,RND_S,2,100,74.4648,77.2527,74.7,220682,p0b_cifar10_main_uniform_gru_RND_S3_R_low_seed2/metadata.json
main,cifar10,channel_split,gru,256,8,64,RND_S3,RND_S,3,100,75.3619,78.2704,75.54,220682,p0b_cifar10_main_uniform_gru_RND_S3_R_low_seed3/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_DIV,GEO_DIV,0,100,76.6667,96.9597,76.76,282890,p0b_cifar10_main_uniform_mamba_GEO_DIV_R_high_seed0/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_DIV,GEO_DIV,1,100,77.9305,97.053,78.0,282890,p0b_cifar10_main_uniform_mamba_GEO_DIV_R_high_seed1/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_DIV,GEO_DIV,2,100,77.5448,96.4865,77.36,282890,p0b_cifar10_main_uniform_mamba_GEO_DIV_R_high_seed2/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_DIV,GEO_DIV,3,100,77.0048,96.9788,77.06,282890,p0b_cifar10_main_uniform_mamba_GEO_DIV_R_high_seed3/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG1,GEO_S,0,100,74.4143,96.4077,74.58,282890,p0b_cifar10_main_uniform_mamba_GEO_SG1_R_high_seed0/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG1,GEO_S,1,100,74.1714,96.3836,73.96,282890,p0b_cifar10_main_uniform_mamba_GEO_SG1_R_high_seed1/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG1,GEO_S,2,100,73.3619,94.5041,73.38,282890,p0b_cifar10_main_uniform_mamba_GEO_SG1_R_high_seed2/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG1,GEO_S,3,100,73.4057,95.2856,73.46,282890,p0b_cifar10_main_uniform_mamba_GEO_SG1_R_high_seed3/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG2,GEO_S,0,100,73.5362,96.3853,73.64,282890,p0b_cifar10_main_uniform_mamba_GEO_SG2_R_high_seed0/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG2,GEO_S,1,100,74.1229,95.2472,74.04,282890,p0b_cifar10_main_uniform_mamba_GEO_SG2_R_high_seed1/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG2,GEO_S,2,100,73.0162,96.1522,73.06,282890,p0b_cifar10_main_uniform_mamba_GEO_SG2_R_high_seed2/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG2,GEO_S,3,100,73.7714,96.8807,73.8,282890,p0b_cifar10_main_uniform_mamba_GEO_SG2_R_high_seed3/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG3,GEO_S,0,100,71.5867,95.9269,71.74,282890,p0b_cifar10_main_uniform_mamba_GEO_SG3_R_high_seed0/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG3,GEO_S,1,100,72.4695,94.4483,72.62,282890,p0b_cifar10_main_uniform_mamba_GEO_SG3_R_high_seed1/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG3,GEO_S,2,100,72.0152,94.1176,72.02,282890,p0b_cifar10_main_uniform_mamba_GEO_SG3_R_high_seed2/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG3,GEO_S,3,100,72.659,94.3,72.92,282890,p0b_cifar10_main_uniform_mamba_GEO_SG3_R_high_seed3/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG4,GEO_S,0,100,72.2533,95.8826,72.2,282890,p0b_cifar10_main_uniform_mamba_GEO_SG4_R_high_seed0/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG4,GEO_S,1,100,71.8048,94.6472,71.7,282890,p0b_cifar10_main_uniform_mamba_GEO_SG4_R_high_seed1/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG4,GEO_S,2,100,72.7133,94.5461,72.78,282890,p0b_cifar10_main_uniform_mamba_GEO_SG4_R_high_seed2/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,GEO_SG4,GEO_S,3,100,72.2514,94.5346,72.24,282890,p0b_cifar10_main_uniform_mamba_GEO_SG4_R_high_seed3/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,LOC_D,LOC_D,0,100,71.6095,87.1532,71.42,282890,p0b_cifar10_main_uniform_mamba_LOC_D_R_high_seed0/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,LOC_D,LOC_D,1,100,71.0352,87.2511,71.08,282890,p0b_cifar10_main_uniform_mamba_LOC_D_R_high_seed1/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,LOC_D,LOC_D,2,100,71.8314,86.3791,71.86,282890,p0b_cifar10_main_uniform_mamba_LOC_D_R_high_seed2/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,LOC_D,LOC_D,3,100,71.0438,87.6425,70.98,282890,p0b_cifar10_main_uniform_mamba_LOC_D_R_high_seed3/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,LOC_S,LOC_S,0,100,70.5914,86.929,70.66,282890,p0b_cifar10_main_uniform_mamba_LOC_S_R_high_seed0/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,LOC_S,LOC_S,1,100,69.481,85.7421,69.44,282890,p0b_cifar10_main_uniform_mamba_LOC_S_R_high_seed1/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,LOC_S,LOC_S,2,100,68.4429,83.5839,68.5,282890,p0b_cifar10_main_uniform_mamba_LOC_S_R_high_seed2/metadata.json
main,cifar10,channel_split,mamba,256,32,1024,LOC_S,LOC_S,3,100,69.301,82.37,69.36,282890,p0b_cifar10_main_uniform_mamba_LOC_S_R_high_seed3/metadata.json
